race_id,date,distance,weather,num_horses,horse_id,horse_name,rank,FP,pop,odds,time,last3f,weight,sex_age,jockey,venue,surface_type,track_condition,url_jp
202405010805,2024-02-18,1600.0,Sunny,,2021103326.0,Mysig,11,1,466(-6),12,1:37.2,279.8,55,3F,H.Uchida,TOKYO,TURF,Gd,https://db.netkeiba.com/race/202405010805/
202405010805,2024-02-18,1600.0,Sunny,,2021104724.0,Tosen Kleine,12,6,448(-2),11,1:37.5,163.4,55,3F,K.Yokoyama,TOKYO,TURF,Gd,https://db.netkeiba.com/race/202405010805/
202405010805,2024-02-18,1600.0,Sunny,,2021105871.0,Sonic Line,2,7,504(+8),2,1:35.8,3.6,57,3C,C.Lemaire,TOKYO,TURF,Gd,https://db.netkeiba.com/race/202405010805/
202405010805,2024-02-18,1600.0,Sunny,,2021103303.0,Dreaming Up,3,4,460(+6),10,1:36.0,49.2,57,3C,Y.Yoshida,TOKYO,TURF,Gd,https://db.netkeiba.com/race/202405010805/
202405010805,2024-02-18,1600.0,Sunny,,2021106369.0,Channel Tunnel,4,5,480(-4),1,1:36.0,3.2,57,3C,M.Matsuoka,TOKYO,TURF,Gd,https://db.netkeiba.com/race/202405010805/
202405010805,2024-02-18,1600.0,Sunny,,2021105578.0,Shonan Rapidus,5,3,484(-2),4,1:36.1,5.9,57,3C,K.Tosaki,TOKYO,TURF,Gd,https://db.netkeiba.com/race/202405010805/
202405010805,2024-02-18,1600.0,Sunny,,2021102106.0,Tsurumau Katachi,6,11,472(-12),6,1:36.2,22.6,57,3C,Y.Ishikawa,TOKYO,TURF,Gd,https://db.netkeiba.com/race/202405010805/
202405010805,2024-02-18,1600.0,Sunny,,2021106102.0,Ecoro Raijin,7,8,456(-8),5,1:36.2,10.5,57,3C,A.Sugawara,TOKYO,TURF,Gd,https://db.netkeiba.com/race/202405010805/
202405010805,2024-02-18,1600.0,Sunny,,2021104554.0,Limerick,8,12,464(-6),8,1:36.4,33.5,57,3C,B.Murzabayev,TOKYO,TURF,Gd,https://db.netkeiba.com/race/202405010805/
202405010805,2024-02-18,1600.0,Sunny,,2021100152.0,Best of You,9,2,426(+16),9,1:36.4,45.9,57,3C,H.Tanabe,TOKYO,TURF,Gd,https://db.netkeiba.com/race/202405010805/
202405010805,2024-02-18,1600.0,Sunny,,,Horse,FP,PP,Horse Wgt.(kg),Fav,FT,Odds,Wgt.(kg),A&S,Jockey,TOKYO,TURF,Gd,https://db.netkeiba.com/race/202405010805/
202406020107,2024-02-24,1600.0,Sunny,,2021102280.0,David Tesoro,1,1,466(-4),5,1:35.1,8.8,56,3C,Y.Hara,NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020107/
202406020107,2024-02-24,1600.0,Sunny,,2021101288.0,Caramel Milk,10,4,400(-4),9,1:37.3,247.2,55,3F,R.Sugahara,NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020107/
202406020107,2024-02-24,1600.0,Sunny,,2021100105.0,That's,11,7,528(-2),11,1:37.7,386.4,57,3C,J.Iwabe,NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020107/
202406020107,2024-02-24,1600.0,Sunny,,2021105467.0,For the Boys,2,11,426(0),1,1:35.2,1.8,55,3F,K.Miura,NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020107/
202406020107,2024-02-24,1600.0,Sunny,,2021101595.0,Viva Crown,3,10,468(-4),2,1:35.3,4.7,57,3C,T.Ono,NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020107/
202406020107,2024-02-24,1600.0,Sunny,,2021101023.0,Eifer Battle,4,5,444(0),3,1:35.6,6.5,55,3C,N.Fujita,NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020107/
202406020107,2024-02-24,1600.0,Sunny,,2021104416.0,Wide Blizzard,5,8,446(0),4,1:35.7,7.2,57,3C,R.King,NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020107/
202406020107,2024-02-24,1600.0,Sunny,,2021106366.0,Roanoke Tesoro,6,2,466(+10),6,1:35.8,15.0,55,3F,T.Kowata,NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020107/
202406020107,2024-02-24,1600.0,Sunny,,2021105006.0,Kaimana Eleele,7,3,394(-4),10,1:36.1,254.7,55,3F,M.Muto,NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020107/
202406020107,2024-02-24,1600.0,Sunny,,2021105368.0,Jun Powerful,8,6,452(-2),7,1:36.5,67.6,52,3F,S.Kobayashi,NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020107/
202406020107,2024-02-24,1600.0,Sunny,,2021106405.0,Cheval Aile,9,9,520(-8),8,1:36.6,207.7,57,3C,Y.Yoshida,NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020107/
202406020107,2024-02-24,1600.0,Sunny,,,Horse,FP,PP,Horse Wgt.(kg),Fav,FT,Odds,Wgt.(kg),A&S,Jockey,NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020107/
202406020306,2024-03-02,1600.0,Cloudy,,2021105609.0,Spark Richard,1,5,484(+2),2,1:35.1,3.2,57,3C,M.Demuro,NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020306/
202406020306,2024-03-02,1600.0,Cloudy,,2021105397.0,Aphelion,10,6,480(+4),4,1:37.0,5.9,57,3C,K.Tosaki,NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020306/
202406020306,2024-03-02,1600.0,Cloudy,,2021105937.0,Precious Shill,11,3,420(+2),12,1:37.6,712.5,55,3F,Y.Nonaka,NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020306/
202406020306,2024-03-02,1600.0,Cloudy,,2021102560.0,Scherzo,12,12,450(-10),11,1:39.2,692.6,52,3F,S.Kobayashi,NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020306/
202406020306,2024-03-02,1600.0,Cloudy,,2021100152.0,Best of You,2,7,424(-2),6,1:35.2,27.1,57,3C,R.Sakai,NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020306/
202406020306,2024-03-02,1600.0,Cloudy,,2021101651.0,Clean Air,3,4,472(+2),3,1:35.5,4.5,57,3C,T.Ono,NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020306/
202406020306,2024-03-02,1600.0,Cloudy,,2021104908.0,Nicholaus,4,9,438(-10),1,1:35.7,3.0,57,3C,T.Yokoyama,NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020306/
202406020306,2024-03-02,1600.0,Cloudy,,2021107085.0,Win Acteur,5,2,430(0),7,1:35.9,29.3,57,3C,M.Matsuoka,NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020306/
202406020306,2024-03-02,1600.0,Cloudy,,2021100247.0,Tiger Dragon,6,1,448(0),8,1:36.1,43.1,53,3C,H.Oehara,NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020306/
202406020306,2024-03-02,1600.0,Cloudy,,2021101015.0,Supervisor,7,10,458(-2),5,1:36.2,10.1,57,3C,Y.Yoshida,NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020306/
202406020306,2024-03-02,1600.0,Cloudy,,2021106366.0,Roanoke Tesoro,8,8,462(-4),10,1:36.4,155.6,55,3F,T.Kowata,NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020306/
202406020306,2024-03-02,1600.0,Cloudy,,2021103325.0,Karenna Otome,9,11,422(-2),9,1:36.4,46.1,54,3F,T.Nagano,NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020306/
202406020306,2024-03-02,1600.0,Cloudy,,,Horse,FP,PP,Horse Wgt.(kg),Fav,FT,Odds,Wgt.(kg),A&S,Jockey,NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020306/
202410020709,2024-03-02,1200.0,Sunny,,2021101598.0,Uncle Cross,1,6,462(0),1,1:09.8,3.0,57,3C,Y.Nagaoka,NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202410020709/
202410020709,2024-03-02,1200.0,Sunny,,2021100248.0,Seiun Deseo,10,12,470(-4),3,1:11.0,5.0,55,3F,H.Miyuki,NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202410020709/
202410020709,2024-03-02,1200.0,Sunny,,2021100429.0,T M Bonita,11,8,456(+4),12,1:11.0,505.6,55,3F,R.Kobayashi,NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202410020709/
202410020709,2024-03-02,1200.0,Sunny,,2021101386.0,Call Me Maybe,12,5,428(-10),11,1:11.1,315.4,55,3F,M.Okabe,NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202410020709/
202410020709,2024-03-02,1200.0,Sunny,,2021100015.0,Kiran,13,2,376(-8),13,1:11.1,536.1,55,3F,H.Mayuzumi,NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202410020709/
202410020709,2024-03-02,1200.0,Sunny,,2021100356.0,Cool Baby,2,3,464(0),8,1:10.0,28.2,55,3F,K.Ogino,NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202410020709/
202410020709,2024-03-02,1200.0,Sunny,,2021110002.0,World Series,3,9,454(+2),2,1:10.2,4.2,57,3C,K.Fujioka,NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202410020709/
202410020709,2024-03-02,1200.0,Sunny,,2021106648.0,Bene Merenti,4,4,438(+6),7,1:10.2,24.5,55,3F,A.Tomita,NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202410020709/
202410020709,2024-03-02,1200.0,Sunny,,2021105175.0,St Kilda,5,11,466(0),10,1:10.2,36.4,57,3C,M.Nagashima,NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202410020709/
202410020709,2024-03-02,1200.0,Sunny,,2021102054.0,Lux Paradis,6,7,406(+4),9,1:10.2,28.2,55,3F,Y.Tannai,NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202410020709/
202410020709,2024-03-02,1200.0,Sunny,,2021104672.0,Last Christmas,7,13,458(+6),6,1:10.4,23.2,55,3F,Y.Hishida,NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202410020709/
202410020709,2024-03-02,1200.0,Sunny,,2021103493.0,Iris Azul,8,1,448(-2),5,1:10.5,8.4,55,3F,Y.Tsunoda,NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202410020709/
202410020709,2024-03-02,1200.0,Sunny,,2021102295.0,Chuwa Career,9,10,504(+4),4,1:10.8,5.6,55,3F,M.Katsuura,NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202410020709/
202410020709,2024-03-02,1200.0,Sunny,,,Horse,FP,PP,Horse Wgt.(kg),Fav,FT,Odds,Wgt.(kg),A&S,Jockey,NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202410020709/
202406020607,2024-03-10,1200.0,Sunny,,2021106440.0,Arararara,1,2,448(+8),1,1:08.8,1.8,57,3C,Y.Tannai,NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020607/
202406020607,2024-03-10,1200.0,Sunny,,2021101394.0,Mon Reve,10,11,472(+4),10,1:10.7,67.9,55,3F,T.Ono,NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020607/
202406020607,2024-03-10,1200.0,Sunny,,2021101279.0,Shine Venus,11,10,432(-4),9,1:11.1,59.2,55,3F,K.Yokoyama,NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020607/
202406020607,2024-03-10,1200.0,Sunny,,2021103667.0,Quores,2,3,474(+6),5,1:09.2,10.6,55,3F,T.Kowata,NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020607/
202406020607,2024-03-10,1200.0,Sunny,,2021106666.0,Reigning Cat,3,1,488(+8),6,1:09.5,16.4,56,3C,T.Nagano,NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020607/
202406020607,2024-03-10,1200.0,Sunny,,2021100610.0,Asagiri,4,4,444(-4),8,1:09.5,42.1,52,3F,S.Kobayashi,NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020607/
202406020607,2024-03-10,1200.0,Sunny,,2021104665.0,Raisins Noirs,5,6,460(-14),3,1:09.6,7.9,57,3C,H.Uchida,NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020607/
202406020607,2024-03-10,1200.0,Sunny,,2021106939.0,Taisei Festa,6,8,486(-6),4,1:09.7,8.7,57,3C,S.Ishibashi,NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020607/
202406020607,2024-03-10,1200.0,Sunny,,2021105057.0,On the Venus,7,5,426(-2),7,1:09.9,17.9,51,3F,H.Oehara,NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020607/
202406020607,2024-03-10,1200.0,Sunny,,2021110001.0,King's Breath,8,9,494(0),2,1:10.2,4.7,57,3C,H.Kitamura,NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020607/
202406020607,2024-03-10,1200.0,Sunny,,2021100803.0,Vilcabamba,9,7,488(-10),11,1:10.7,365.3,57,3C,M.Sugihara,NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020607/
202406020607,2024-03-10,1200.0,Sunny,,,Horse,FP,PP,Horse Wgt.(kg),Fav,FT,Odds,Wgt.(kg),A&S,Jockey,NAKAYAMA,TURF,Yld,https://db.netkeiba.com/race/202406020607/
202409010605,2024-03-10,1600.0,Sunny,,2021102920.0,Di Speranza,1,5,520(+4),3,1:33.4,4.7,57,3C,M.Demuro,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202409010605/
202409010605,2024-03-10,1600.0,Sunny,,2021104832.0,More Rigid,10,11,480(+2),10,1:34.0,208.7,57,3C,R.Wada,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202409010605/
202409010605,2024-03-10,1600.0,Sunny,,2021100703.0,Blue Prima Donna,11,10,462(-6),11,1:35.1,402.0,52,3F,T.Hashiki,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202409010605/
202409010605,2024-03-10,1600.0,Sunny,,2021106815.0,Meiner Tigre,2,8,478(+2),8,1:33.5,26.6,57,3C,T.Yokoyama,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202409010605/
202409010605,2024-03-10,1600.0,Sunny,,2021105746.0,Altoum,3,3,432(-6),2,1:33.5,4.7,57,3C,B.Murzabayev,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202409010605/
202409010605,2024-03-10,1600.0,Sunny,,2021105127.0,Terra Merita,4,6,470(+12),9,1:33.6,61.3,52,3F,M.Nagashima,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202409010605/
202409010605,2024-03-10,1600.0,Sunny,,2021105283.0,Bloomin' Design,5,4,464(+6),6,1:33.6,17.7,57,3C,A.Nishimura,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202409010605/
202409010605,2024-03-10,1600.0,Sunny,,2021105862.0,Fellini,6,9,510(+4),7,1:33.7,20.1,57,3C,K.Matsuyama,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202409010605/
202409010605,2024-03-10,1600.0,Sunny,,2021103282.0,Justin Earth,7,2,480(0),1,1:33.8,2.2,57,3C,K.Sameshima,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202409010605/
202409010605,2024-03-10,1600.0,Sunny,,2021106594.0,Yamanin Astron,8,1,480(+2),5,1:33.9,11.6,56,3C,T.Tsunoda,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202409010605/
202409010605,2024-03-10,1600.0,Sunny,,2021105039.0,Gold Sabel,9,7,470(0),4,1:34.0,7.8,57,3C,Y.Take,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202409010605/
202409010605,2024-03-10,1600.0,Sunny,,,Horse,FP,PP,Horse Wgt.(kg),Fav,FT,Odds,Wgt.(kg),A&S,Jockey,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202409010605/
202406020706,2024-03-16,1600.0,Sunny,,2021104326.0,Yukino Royal,1,1,444(0),6,1:34.8,18.0,57,3C,S.Ishibashi,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406020706/
202406020706,2024-03-16,1600.0,Sunny,,2021105661.0,Regalo del Cielo,2,7,518(+6),1,1:34.9,2.1,57,3C,C.Lemaire,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406020706/
202406020706,2024-03-16,1600.0,Sunny,,2021104950.0,Glory Attain,3,8,492(+2),5,1:35.0,14.6,57,3C,H.Tanabe,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406020706/
202406020706,2024-03-16,1600.0,Sunny,,2021102106.0,Tsurumau Katachi,4,9,476(+4),4,1:35.3,13.2,57,3C,Y.Ishikawa,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406020706/
202406020706,2024-03-16,1600.0,Sunny,,2021106395.0,Happy Surprise,5,6,448(0),8,1:35.4,182.3,57,3C,T.Ono,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406020706/
202406020706,2024-03-16,1600.0,Sunny,,2021106298.0,Morino Red Star,6,5,464(-2),2,1:35.4,2.9,55,3F,K.Yokoyama,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406020706/
202406020706,2024-03-16,1600.0,Sunny,,2021106102.0,Ecoro Raijin,7,4,460(+4),7,1:35.6,18.5,57,3C,A.Sugawara,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406020706/
202406020706,2024-03-16,1600.0,Sunny,,2021105578.0,Shonan Rapidus,8,3,486(+2),3,1:35.7,5.4,57,3C,K.Tosaki,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406020706/
202406020706,2024-03-16,1600.0,Sunny,,2021101385.0,Relish,9,2,474(+4),9,1:38.6,558.5,55,3F,K.Maruta,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406020706/
202406020706,2024-03-16,1600.0,Sunny,,,Horse,FP,PP,Horse Wgt.(kg),Fav,FT,Odds,Wgt.(kg),A&S,Jockey,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406020706/
202409010706,2024-03-16,1200.0,Sunny,,2021101654.0,Taurus Shine,1,8,472(-4),5,1:08.7,7.3,57,3C,Y.Take,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202409010706/
202409010706,2024-03-16,1200.0,Sunny,,2021106655.0,Lotus Wand,10,4,456(+2),10,1:10.1,121.3,55,3F,M.Sakai,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202409010706/
202409010706,2024-03-16,1200.0,Sunny,,2021103312.0,Lord My Life,2,3,492(+6),2,1:08.9,3.8,57,3C,B.Murzabayev,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202409010706/
202409010706,2024-03-16,1200.0,Sunny,,2021105054.0,Mon Chemin,3,7,464(-8),3,1:08.9,4.2,57,3C,Y.Iwata,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202409010706/
202409010706,2024-03-16,1200.0,Sunny,,2021102461.0,Band Shell,4,2,476(+12),1,1:09.0,2.8,57,3C,K.Sameshima,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202409010706/
202409010706,2024-03-16,1200.0,Sunny,,2021103210.0,Meisho Sachidake,5,9,482(+2),4,1:09.1,6.8,57,3C,R.Wada,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202409010706/
202409010706,2024-03-16,1200.0,Sunny,,2021106648.0,Bene Merenti,6,6,436(-2),8,1:09.4,56.8,55,3F,F.Matsuwaka,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202409010706/
202409010706,2024-03-16,1200.0,Sunny,,2021110023.0,Extra Buck,7,1,486(-2),6,1:09.6,20.2,56,3C,K.Taguchi,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202409010706/
202409010706,2024-03-16,1200.0,Sunny,,2021103493.0,Iris Azul,8,5,446(-2),7,1:09.8,26.0,55,3F,M.Demuro,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202409010706/
202409010706,2024-03-16,1200.0,Sunny,,2021110087.0,Love Comedy,9,10,436(+6),9,1:09.9,79.6,55,3F,M.Iwata,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202409010706/
202409010706,2024-03-16,1200.0,Sunny,,,Horse,FP,PP,Horse Wgt.(kg),Fav,FT,Odds,Wgt.(kg),A&S,Jockey,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202409010706/
202407010409,2024-03-17,1600.0,Cloudy,,2021104153.0,Epoch Venus,1,10,440(+4),1,1:34.7,3.3,55,3F,K.Matsuyama,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202407010409/
202407010409,2024-03-17,1600.0,Cloudy,,2021107369.0,Give It a Go,10,9,452(-6),8,1:36.3,52.0,55,3F,G.Maruyama,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202407010409/
202407010409,2024-03-17,1600.0,Cloudy,,2021103449.0,Moani,2,2,454(-2),6,1:34.7,16.5,55,3F,M.Nagashima,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202407010409/
202407010409,2024-03-17,1600.0,Cloudy,,2021106548.0,Tagano Dude,3,3,482(-2),3,1:34.9,4.5,57,3C,Y.Furukawa,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202407010409/
202407010409,2024-03-17,1600.0,Cloudy,,2021103303.0,Dreaming Up,4,7,458(-2),5,1:34.9,9.1,57,3C,Y.Fujioka,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202407010409/
202407010409,2024-03-17,1600.0,Cloudy,,2021105454.0,Buena Onda,5,5,454(0),2,1:35.1,3.4,57,3C,H.Yoshida,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202407010409/
202407010409,2024-03-17,1600.0,Cloudy,,2021104554.0,Limerick,6,6,456(-8),9,1:35.1,61.4,57,3C,A.Saito,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202407010409/
202407010409,2024-03-17,1600.0,Cloudy,,2021105868.0,Barquentine,7,1,476(0),7,1:35.6,22.6,57,3C,A.Tomita,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202407010409/
202407010409,2024-03-17,1600.0,Cloudy,,2021105540.0,Saronikos,8,4,440(-4),4,1:35.7,5.3,55,3F,K.Sameshima,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202407010409/
202407010409,2024-03-17,1600.0,Cloudy,,2021103125.0,Copano Antonio,9,8,476(0),10,1:35.8,241.7,57,3C,K.Fujioka,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202407010409/
202407010409,2024-03-17,1600.0,Cloudy,,,Horse,FP,PP,Horse Wgt.(kg),Fav,FT,Odds,Wgt.(kg),A&S,Jockey,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202407010409/
202406030105,2024-03-23,1200.0,Cloudy,,2021105485.0,Erika Carina,1,1,424(+2),1,1:08.0,1.5,55,3F,K.Tosaki,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406030105/
202406030105,2024-03-23,1200.0,Cloudy,,2021100662.0,Benishia,10,8,424(-2),9,1:09.8,64.6,55,3F,K.Sameshima,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406030105/
202406030105,2024-03-23,1200.0,Cloudy,,2021100350.0,Arranger,2,2,462(-4),3,1:08.3,9.0,57,3C,N.Yokoyama,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406030105/
202406030105,2024-03-23,1200.0,Cloudy,,2021106666.0,Reigning Cat,3,4,490(+2),8,1:08.3,32.1,56,3C,T.Nagano,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406030105/
202406030105,2024-03-23,1200.0,Cloudy,,2021103667.0,Quores,4,6,476(+2),2,1:08.4,4.8,55,3F,T.Kowata,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406030105/
202406030105,2024-03-23,1200.0,Cloudy,,2021100356.0,Cool Baby,5,5,470(+6),4,1:08.5,13.3,54,3F,Y.Hara,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406030105/
202406030105,2024-03-23,1200.0,Cloudy,,2021100594.0,Amber Needle,6,10,480(+8),6,1:08.7,15.8,57,3C,T.Yokoyama,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406030105/
202406030105,2024-03-23,1200.0,Cloudy,,2021105668.0,Buster Call,7,3,498(+2),5,1:09.0,14.7,57,3C,A.Tsumura,NAKAYAMA,TURF,Gd,https://db.netkeiba.com/race/202406030105/
